,0
5252,"HDAC2,YY1"
5253,"RBM14,EP300"
5254,"TBL1XR1,TAF9B"
5255,"ZBTB5,HDGF"
5256,"THAP1,EP300"
5257,"YY1,HDAC1"
5258,"E2F1,MYBL2"
5259,"SMC3,CTCF"
5260,"SMARCE1,GATA1"
5261,"NFYA,POLR2A"
5262,"EP400,ATF2"
5263,"RNF2,MLLT1"
5264,"HDAC1,HDGF"
5265,"THAP1,SMARCA5"
5266,"GATA1,EP400"
5267,"GABPA,ATF1"
5268,"HDGF,ZBTB8A"
5269,"HDAC1,PHF20"
5270,"SIN3A,LEF1"
5271,"CBX3,ATF2"
5272,"TBL1XR1,TAF1"
5273,"SMARCE1,RCOR1"
5274,"NFATC3,FOXK2"
5275,"HDAC1,EGR1"
5276,"MYC,MXI1"
5277,"MAFF,NFE2"
5278,"PCBP2,AGO1"
5279,"L3MBTL2,CBX1"
5280,"SMARCA5,CBX5"
5281,"GTF2B,CTCF"
5282,"KLF16,HDAC2"
5283,"MNT,GTF2B"
5284,"TBL1XR1,HNRNPL"
5285,"SAFB,HNRNPK"
5286,"EP400,ARID2"
5287,"SIN3B,SIN3A"
5288,"SMARCA5,MYC"
5289,"STAT5A,HDAC2"
5290,"HDAC1,SIRT6"
5291,"CUX1,POLR2G"
5292,"SIX5,SMARCA4"
5293,"HDAC1,ZBTB7A"
5294,"NR2F1,SETDB1"
5295,"TBP,BRD4"
5296,"SIN3B,ZNF592"
5297,"HDAC1,FOS"
5298,"TCF7L2,EGR1"
5299,"HES1,POLR2A"
5300,"KDM1A,PHF21A"
5301,"PCBP2,UBTF"
5302,"KAT8,HLTF"
5303,"RB1,TAF1"
5304,"IKZF1,GATA1"
5305,"BRD4,H2AFZ"
5306,"TBP,MCM2"
5307,"PRDM10,RB1"
5308,"IKZF1,GATAD2B"
5309,"SRSF3,KDM1A"
5310,"FOS,RUNX1"
5311,"HDAC6,TBL1XR1"
5312,"HDAC3,GABPB1"
5313,"EP300,NR2F1"
5314,"FOXM1,ETS1"
5315,"RLF,SIN3A"
5316,"EP300,HDAC6"
5317,"TBP,GTF2B"
5318,"SMARCC2,CUX1"
5319,"POLR2A,AGO1"
5320,"HDGF,E4F1"
5321,"TAF1,CDC5L"
5322,"EP400,MIER1"
5323,"MYC,MAX"
5324,"HDAC3,RLF"
5325,"HDAC1,GATAD2A"
5326,"FUS,TBL1XR1"
5327,"ZNF592,SMARCC2"
5328,"EGR1,HDAC1"
5329,"ETS1,FOXK2"
5330,"ATF3,MAFF"
5331,"YBX1,NONO"
5332,"TRIM25,PCBP1"
5333,"MBD2,SMARCE1"
5334,"MEIS2,PKNOX1"
5335,"CUX1,POLR2A"
5336,"BRD4,TAF1"
5337,"SIN3A,CTCF"
5338,"RBM25,SMC3"
5339,"SMARCB1,PHF21A"
5340,"TRIM28,EHMT2"
5341,"EHMT2,ZNF184"
5342,"ZNF143,NR2C1"
5343,"MTA1,MTA3"
5344,"LEF1,REST"
5345,"MLLT1,UBTF"
5346,"GATAD2B,MTA1"
5347,"CBX5,ASH1L"
5348,"RUNX1,ARID1B"
5349,"CBFA2T2,TCF12"
5350,"YBX1,RBM39"
5351,"HDAC2,RFX5"
5352,"MLLT1,POLR2A"
5353,"CTCF,NR3C1"
5354,"ZSCAN29,ASH1L"
5355,"ZNF592,PHF21A"
5356,"HDAC3,ETV6"
5357,"HNRNPLL,HDAC3"
5358,"LARP7,E4F1"
5359,"NR3C1,SRSF1"
5360,"EGR1,KDM1A"
5361,"TAF1,MYC"
5362,"RBBP5,H2AFZ"
5363,"UBTF,RUNX1"
5364,"SIRT6,FOXK2"
5365,"SMARCB1,ASH1L"
5366,"NR2F2,ZNF384"
5367,"GTF2B,ESRRA"
5368,"EGR1,CEBPB"
5369,"ARID2,SMARCE1"
5370,"ARID3A,SMARCA4"
5371,"TCF12,BHLHE40"
5372,"PCBP1,PTBP1"
5373,"STAT5A,TAF1"
5374,"FOS,PHF21A"
5375,"BMI1,EP300"
5376,"RAD51,SP1"
5377,"POLR2A,SRSF1"
5378,"ATF2,PHF21A"
5379,"JUN,SAFB"
5380,"SMARCA4,POLR2A"
5381,"CREM,HDAC2"
5382,"ASH1L,EP400"
5383,"RUNX1,SMARCE1"
5384,"BRD9,SMARCA4"
5385,"EWSR1,SMARCE1"
5386,"MTA2,ZBED1"
5387,"HDAC1,ZNF592"
5388,"TAF1,MCM3"
5389,"BHLHE40,SMARCB1"
5390,"NKRF,FOXA1"
5391,"DDX20,ZC3H8"
5392,"YBX1,NFYB"
5393,"MEF2A,ATF7"
5394,"SRSF3,RBM39"
5395,"HDAC1,PHB2"
5396,"EP300,SIRT6"
5397,"HDAC1,TRIM28"
5398,"HDAC3,SAP30"
5399,"POLR2A,HDAC2"
5400,"ELF1,SP1"
5401,"MYC,KDM1A"
5402,"ZSCAN29,SETDB1"
5403,"ZNF316,HDGF"
5404,"NCOR1,SIRT6"
5405,"NCOR1,ZSCAN29"
5406,"ZNF384,FOXA1"
5407,"ZFP36,HDGF"
5408,"FOXM1,HDAC1"
5409,"PHB2,HDAC2"
5410,"SRSF1,RBM14"
5411,"HCFC1,EP300"
5412,"AGO1,XRCC3"
5413,"NR3C1,NR2F6"
5414,"EP400,POLR2B"
5415,"TRIM25,ZNF24"
5416,"SIN3B,PHF20"
5417,"TRIP13,ZC3H8"
5418,"MCM2,GTF2B"
5419,"EP300,PML"
5420,"MTA1,ATF2"
5421,"MAFF,ATF3"
5422,"SMAD5,BACH1"
5423,"ZNF639,ASH1L"
5424,"MCM7,TAF1"
5425,"ZNF184,HDAC1"
5426,"MCM5,PHF21A"
5427,"CBFA2T2,RNF2"
5428,"DNMT1,MTA2"
5429,"E2F1,H2AFZ"
5430,"SIN3B,CBFA2T3"
5431,"HDAC1,SIN3B"
5432,"BCOR,ZNF263"
5433,"CBX1,ZMYM3"
5434,"ARNT,MYC"
5435,"HLTF,ARID1B"
5436,"HCFC1,BRD4"
5437,"SRSF1,RBM25"
5438,"GTF2B,YY1"
5439,"TBP,REST"
5440,"YY1,ATF7"
5441,"ZNF384,RB1"
5442,"SMAD1,DACH1"
5443,"ZNF384,SMARCB1"
5444,"HDAC2,HDAC6"
5445,"EWSR1,SAFB"
5446,"HDAC1,POLR2A"
5447,"ETV6,TCF7"
5448,"EWSR1,EP300"
5449,"HDGF,RLF"
5450,"MAFF,BACH1"
5451,"CTCF,THRA"
5452,"SIN3B,ZNF384"
5453,"ZEB2,EP300"
5454,"REST,TCF7"
5455,"RBM39,NR2C1"
5456,"RB1,ELF1"
5457,"HDAC2,NKRF"
5458,"JUN,ATF7"
5459,"HDAC1,SOX6"
5460,"RAD51,POLR2A"
5461,"EHMT2,PHF21A"
5462,"NKRF,ASH1L"
5463,"EHMT2,ZNF282"
5464,"HDAC3,ZNF24"
5465,"AGO1,PML"
5466,"SMARCB1,NKRF"
5467,"TBL1XR1,NCOR1"
5468,"HDAC1,ZFP36"
5469,"CBX3,RNF2"
5470,"TBL1XR1,SMARCC2"
5471,"ATF1,GATA1"
5472,"ZBTB33,GTF2B"
5473,"MYC,ARNT"
5474,"YY1,SOX6"
5475,"ASH1L,ZNF24"
5476,"MGA,TCF7L2"
5477,"SETDB1,HDAC2"
5478,"GATA1,TAL1"
5479,"CBX1,RB1"
5480,"HDAC1,NR2C1"
5481,"ASH1L,ZBTB11"
5482,"TBP,CREM"
5483,"CTCF,HDGF"
5484,"YY1,SREBF1"
5485,"JUN,GTF2B"
5486,"BCOR,ZNF24"
5487,"NKRF,BRD4"
5488,"ESRRA,CBX5"
5489,"ATF2,ETS1"
5490,"TARDBP,ZC3H11A"
5491,"HCFC1,FOXK2"
5492,"NR2C1,SIN3A"
5493,"EP300,E2F7"
5494,"BCLAF1,HNRNPK"
5495,"ZNF24,SOX6"
5496,"HDGF,JUN"
5497,"POLR2G,EWSR1"
5498,"KAT8,RAD51"
5499,"SETDB1,MYNN"
5500,"ARID2,EGR1"
5501,"CDC5L,TBL1XR1"
5502,"SIN3B,E4F1"
5503,"HDAC3,TARDBP"
5504,"ZNF24,YY1"
5505,"HCFC1,MAX"
5506,"SP1,EHMT2"
5507,"TRIM28,NR3C1"
5508,"NCOR1,KLF16"
5509,"NRF1,CEBPB"
5510,"SUPT5H,XRCC5"
5511,"SP1,CTBP1"
5512,"JUN,HCFC1"
5513,"RUNX1,JUN"
5514,"SMARCA5,CEBPB"
5515,"POLR3A,HDAC1"
5516,"FOXM1,ELK1"
5517,"CDC5L,KDM1A"
5518,"LEF1,E2F6"
5519,"ELK1,FOXK2"
5520,"NR3C1,CBX3"
5521,"ARNT,NR2F6"
5522,"THAP1,BCOR"
5523,"HNRNPK,SRSF1"
5524,"E4F1,RB1"
5525,"KDM1A,SIN3A"
5526,"HDAC6,MIER1"
5527,"SNIP1,CDC5L"
5528,"SMARCA5,ZBTB33"
5529,"MCM2,SMC3"
5530,"E2F1,MTA3"
5531,"SMARCA5,JUN"
5532,"ZBTB7A,BCOR"
5533,"BRD4,MEF2A"
5534,"CBFA2T2,HDAC3"
5535,"HDAC3,SAFB"
5536,"NR2C1,NCOA1"
5537,"MYNN,EHMT2"
5538,"JUN,NFYA"
5539,"RAD21,SMARCA5"
5540,"HDAC6,SIN3B"
5541,"TAF7,TRIM24"
5542,"EGR1,HDGF"
5543,"SMARCB1,RBM15"
5544,"HDAC1,RLF"
5545,"ESRRA,ZSCAN29"
5546,"POLR2B,POLR3A"
5547,"PCBP1,RBM39"
5548,"NKRF,ESRRA"
5549,"MEF2A,ELK1"
5550,"SIN3A,KHSRP"
5551,"JUN,ATF2"
5552,"KAT8,DNMT1"
5553,"HNRNPUL1,POLR2A"
5554,"FOS,NCOA2"
5555,"SMARCA4,RCOR1"
5556,"PHF21A,UBTF"
5557,"CTBP1,TBP"
5558,"NR2F1,REST"
5559,"ZBTB5,EHMT2"
5560,"SETDB1,SIRT6"
5561,"XRCC3,CBX5"
5562,"SMARCA4,BRD9"
5563,"SNIP1,SMARCA4"
5564,"MCM2,KAT8"
5565,"RAD51,SIN3A"
5566,"CTBP1,RB1"
5567,"NR2F2,ZNF263"
5568,"ZNF184,HDAC2"
5569,"CHAMP1,CBX5"
5570,"TBL1XR1,TBP"
5571,"ZBTB11,RB1"
5572,"KDM1A,POLR2B"
5573,"ZNF282,SIN3B"
5574,"SETDB1,NR2F6"
5575,"ASH1L,ZNF184"
5576,"TCF12,TAL1"
5577,"E2F1,MTA1"
5578,"ZNF274,HDAC6"
5579,"SMARCE1,NCOA2"
5580,"SMARCC2,CDC5L"
5581,"MYBL2,E2F6"
5582,"YY1,RB1"
5583,"NFYB,CBX1"
5584,"EHMT2,NFYB"
5585,"TAF9B,BRD4"
5586,"HDAC3,LEF1"
5587,"NR3C1,SMARCC2"
5588,"UBTF,HDAC3"
5589,"CDC5L,ATF7"
5590,"EP300,SMARCC2"
5591,"NONO,HDAC2"
5592,"DNMT1,HDAC6"
5593,"SETDB1,NR3C1"
5594,"JUN,MTA3"
5595,"SUPT5H,SMARCA5"
5596,"ZBTB7A,MTA2"
5597,"ZNF143,NR3C1"
5598,"MCM3,SMARCC2"
5599,"SIN3A,ZNF184"
5600,"SIN3A,ZNF143"
5601,"STAT5A,MITF"
5602,"HLTF,MIER1"
5603,"PHF21A,ARID2"
5604,"CBX5,KAT8"
5605,"JUN,NCOR1"
5606,"SIN3B,DACH1"
5607,"SMARCA4,PKNOX1"
5608,"MCM5,EP300"
5609,"LEF1,KDM1A"
5610,"HDAC6,PHF21A"
5611,"SMARCA5,ZNF592"
5612,"ZKSCAN1,BCOR"
5613,"TRIP13,POLR2B"
5614,"KAT8,RNF2"
5615,"SMC3,HLTF"
5616,"NKRF,HDAC2"
5617,"SIN3A,THAP1"
5618,"H2AFZ,SIN3A"
5619,"STAT5A,NCOA2"
5620,"ATF7,HDAC2"
5621,"TBP,FOS"
5622,"MXI1,SMAD5"
5623,"ZNF263,SETDB1"
5624,"HDAC2,ZFP91"
5625,"RBM25,RBM14"
5626,"JUN,ELF1"
5627,"ZNF316,SIN3B"
5628,"MGA,L3MBTL2"
5629,"ZBTB33,ASH1L"
5630,"HDAC6,FUS"
5631,"TAL1,RB1"
5632,"SPI1,TRIM24"
5633,"RB1,RLF"
5634,"RAD21,SMARCA4"
5635,"SIN3B,MXI1"
5636,"EHMT2,PML"
5637,"HDAC3,SUZ12"
5638,"SIN3B,NCOR1"
5639,"TARDBP,RNF2"
5640,"NKRF,NCOR1"
5641,"MGA,MAX"
5642,"ZNF184,SOX6"
5643,"TARDBP,HNRNPUL1"
5644,"ATF2,SMARCA4"
5645,"EGR1,SMARCB1"
5646,"BHLHE40,GATA2"
5647,"DDX20,SIN3A"
5648,"ATF2,HDAC1"
5649,"SUPT5H,POLR2A"
5650,"PHF21A,POLR2A"
5651,"TRIM28,MTA2"
5652,"HLTF,RAD51"
5653,"EHMT2,ZNF263"
5654,"IKZF1,FOXM1"
5655,"HDAC2,BRD4"
5656,"MCM2,GTF3C2"
5657,"MCM2,E2F6"
5658,"NR2F1,FOXK2"
5659,"MCM2,SMARCA5"
5660,"RCOR1,NR2C1"
5661,"CBX5,H2AFZ"
5662,"GATA1,MEF2A"
5663,"PML,SMARCA4"
5664,"GTF2B,POLR2A"
5665,"NFYB,TRIM28"
5666,"ATF3,ATF2"
5667,"HDAC6,PRDM10"
5668,"ZBTB33,SMARCA5"
5669,"RAD51,CBX3"
5670,"H2AFZ,BMI1"
5671,"EP300,SIX5"
5672,"RAD21,CBX1"
5673,"SMARCA4,HDAC1"
5674,"RCOR1,MTA3"
5675,"ATF2,SMARCA5"
5676,"SREBF1,CEBPB"
5677,"NCOA6,TEAD4"
5678,"CBFA2T2,NEUROD1"
5679,"NR2F6,NR2F2"
5680,"HDAC3,EHMT2"
5681,"LEF1,IKZF1"
5682,"DEAF1,SP1"
5683,"SMARCA4,SMC3"
5684,"SP1,ZBTB2"
5685,"TBP,SP1"
5686,"NCOR1,HDAC1"
5687,"SIN3A,MYBL2"
5688,"CUX1,SETDB1"
5689,"NCOA1,NR3C1"
5690,"TRIM24,NONO"
5691,"MBD2,DNMT1"
5692,"PHF21A,MCM3"
5693,"NCOA1,NR2F1"
5694,"CDC5L,GATA2"
5695,"SP1,BCOR"
5696,"KDM1A,CDC5L"
5697,"FOXM1,SIN3A"
5698,"E2F1,HDAC3"
5699,"YY1,SMARCA4"
5700,"SMARCC2,RCOR1"
5701,"MTA2,MTA3"
5702,"PHF21A,NFYA"
5703,"THRA,KLF16"
5704,"GATA1,SMARCB1"
5705,"REST,SMARCA5"
5706,"FOXA1,TCF7L2"
5707,"FOXK2,NRF1"
5708,"AGO1,HNRNPL"
5709,"POLR2A,SMARCA4"
5710,"GTF2B,EGR1"
5711,"POLR3A,EHMT2"
5712,"NEUROD1,CBFA2T3"
5713,"SIN3A,REST"
5714,"PHB2,TARDBP"
5715,"HDAC1,HDAC6"
5716,"TCF7L2,HDAC1"
5717,"BHLHE40,HDAC2"
5718,"TAF9B,TBP"
5719,"EP300,TRIM28"
5720,"TAF1,RFX5"
5721,"HNRNPK,BRD4"
5722,"MTA2,SIN3A"
5723,"MAFK,NFE2"
5724,"ILF3,EP300"
5725,"HES1,HDAC1"
5726,"EP300,KLF16"
5727,"PML,TRIM24"
5728,"BHLHE40,CEBPB"
5729,"SMARCA5,MXI1"
5730,"C11orf30,CBX5"
5731,"SMARCA5,HDAC2"
5732,"TBL1XR1,HDAC1"
5733,"HNRNPLL,SRSF1"
5734,"HES1,TCF12"
5735,"BHLHE40,TAL1"
5736,"L3MBTL2,SIN3A"
5737,"SMARCA5,REST"
5738,"HDAC6,YY1"
5739,"ZFP36,ZC3H8"
5740,"ETS1,TBP"
5741,"ZNF282,HDAC1"
5742,"HDAC3,CBFA2T2"
5743,"MEF2A,GATA2"
5744,"ASH1L,H2AFZ"
5745,"ZNF263,LEF1"
5746,"NEUROD1,ARID1B"
5747,"EP300,YBX1"
5748,"ZMYM3,HDAC1"
5749,"REST,SMARCC2"
5750,"RB1,MCM7"
5751,"DDX20,LARP7"
5752,"AGO1,CBX1"
5753,"NCOA1,NCOA6"
5754,"SMARCB1,EGR1"
5755,"DNMT1,SETDB1"
5756,"ATF4,CEBPB"
5757,"CCNT2,MYC"
5758,"PHF21A,MEF2A"
5759,"SIN3B,MCM5"
5760,"MYBL2,CTCF"
5761,"ZFP91,EHMT2"
5762,"ZNF384,EP300"
5763,"TRIM28,SMARCC2"
5764,"NR2F6,FOXA1"
5765,"JUN,SIN3B"
5766,"NFYA,HDAC1"
5767,"NCOR1,PML"
5768,"HDAC2,E4F1"
5769,"MYC,SNIP1"
5770,"HDAC3,SIN3B"
5771,"HDAC3,CBX3"
5772,"USF2,STAT5A"
5773,"E4F1,NCOR1"
5774,"RAD21,CTCF"
5775,"LEF1,SP1"
5776,"SMARCA4,POLR2G"
5777,"HDAC1,POLR3A"
5778,"EP300,ILF3"
5779,"NFYB,TRIM25"
5780,"CREM,SMARCA4"
5781,"SMARCB1,HDGF"
5782,"ZBTB7A,NCOR1"
5783,"SRSF3,HDGF"
5784,"HDAC3,PRDM10"
5785,"HDAC3,SP1"
5786,"YY1,SMARCC2"
5787,"ZBTB7A,TCF7"
5788,"CTCF,POLR2A"
5789,"PCBP2,STAT5A"
5790,"HDAC2,ZBTB5"
5791,"SIN3B,ARID2"
5792,"PHF21A,ARID3A"
5793,"ETS1,SMARCB1"
5794,"HDAC3,POLR2A"
5795,"EP400,H2AFZ"
5796,"ASH1L,SIRT6"
5797,"E2F8,TCF7"
5798,"CDC5L,FOXK2"
5799,"YY1,MYC"
5800,"ASH1L,THAP1"
5801,"KDM1A,TAL1"
5802,"SOX6,HDAC1"
5803,"PHF21A,KAT8"
5804,"HDAC3,NKRF"
5805,"SMC3,NFYB"
5806,"RBM39,SRSF3"
5807,"H2AFZ,HDAC3"
5808,"EP300,CCNT2"
5809,"GATA1,FOXK2"
5810,"KDM1A,TCF7L2"
5811,"SIN3B,ZKSCAN1"
5812,"CBX1,PHF21A"
5813,"SP1,TAL1"
5814,"ZBTB33,CTCF"
5815,"RB1,ZNF143"
5816,"GATA2,HES1"
5817,"SETDB1,SMARCC2"
5818,"NCOR1,ZBTB5"
5819,"YY1,TCF7L2"
5820,"SMARCB1,TRIM28"
5821,"EHMT2,ZSCAN29"
5822,"GATA1,MBD2"
5823,"L3MBTL2,MAX"
5824,"SMARCA4,MEIS2"
5825,"EGR1,ASH1L"
5826,"TCF7L2,CTBP1"
5827,"CDC5L,GATAD2A"
5828,"HLTF,MLLT1"
5829,"HDGF,EHMT2"
5830,"HDAC6,SMAD5"
5831,"TRIM25,NFYB"
5832,"HDAC3,ARID1B"
5833,"EHMT2,EGR1"
5834,"CTCF,SUZ12"
5835,"JUN,NONO"
5836,"KAT8,SMARCA4"
5837,"RAD21,EP300"
5838,"E2F6,SMARCA4"
5839,"RBFOX2,NR3C1"
5840,"EP300,MAX"
5841,"SMARCA4,ARID1B"
5842,"FOXM1,MEF2A"
5843,"SIN3B,LEF1"
5844,"SMARCA4,MIER1"
5845,"STAT5A,JUN"
5846,"ZFP36,DDX20"
5847,"ELF4,RUNX1"
5848,"ARID3A,PHF21A"
5849,"EHMT2,RBBP5"
5850,"CDC5L,HDAC2"
5851,"SMC3,RAD51"
5852,"LEF1,MYNN"
5853,"TBP,HMBOX1"
5854,"ARID3A,SMARCA5"
5855,"HDAC3,BCOR"
5856,"CDC5L,ILF3"
5857,"TAF9B,NFYB"
5858,"FOXK2,POLR3A"
5859,"REST,SIN3B"
5860,"SIN3B,ELF1"
5861,"FOXM1,NR2F2"
5862,"SIN3B,CEBPB"
5863,"HNRNPK,PCBP2"
5864,"NFYB,HDAC2"
5865,"TBL1XR1,SMARCB1"
5866,"HDAC2,HDAC3"
5867,"NR2C1,EP300"
5868,"PCBP1,TARDBP"
5869,"MBD2,SIN3B"
5870,"HDAC3,CBX5"
5871,"TCF12,EP300"
5872,"H2AFZ,SUPT5H"
5873,"ZNF143,SMARCC2"
5874,"PRPF4,DDX20"
5875,"MYC,FOXA1"
5876,"SKIL,SMAD5"
5877,"RB1,ASH1L"
5878,"SIN3A,MTA2"
5879,"SIN3A,BHLHE40"
5880,"RFX5,EP300"
5881,"NR2F6,NCOA1"
5882,"SIRT6,PHF20"
5883,"TAF7,USF1"
5884,"MTA1,CTBP1"
5885,"MTA2,HDAC6"
5886,"TRIM24,SPI1"
5887,"CEBPB,ELK1"
5888,"ETS1,ETV6"
5889,"TRIM28,KDM1A"
5890,"YBX1,PTBP1"
5891,"NR2F1,FOXA1"
5892,"MTA3,HDAC6"
5893,"MCM2,HLTF"
5894,"HDAC2,TBL1XR1"
5895,"BRD4,E2F7"
5896,"SETDB1,POLR2G"
5897,"SIN3B,HDAC6"
5898,"FOXK2,HDAC2"
5899,"RBM25,BRD4"
5900,"SMARCC2,BRD4"
5901,"EHMT2,KAT8"
5902,"CBFA2T3,CBFA2T2"
5903,"CBX3,CBX5"
5904,"HDAC3,ZNF592"
5905,"SETDB1,HDAC6"
5906,"ZNF274,SIN3B"
5907,"HDAC6,ZBTB40"
5908,"ZNF316,SIN3A"
5909,"MTA2,ATF2"
5910,"SPI1,ETS1"
5911,"MYBL2,EHMT2"
5912,"SMC3,CBX3"
5913,"POLR2A,RNF2"
5914,"MEIS2,TCF12"
5915,"KDM1A,ZBTB7A"
5916,"HNRNPUL1,SMARCA4"
5917,"YY1,NR2F6"
5918,"SMARCA5,YY1"
5919,"TAF7,EP300"
5920,"SIN3B,HCFC1"
5921,"HDAC2,DNMT1"
5922,"REST,SMARCE1"
5923,"HNRNPK,CDC5L"
5924,"BRD4,GATA2"
5925,"SMARCA5,FOXM1"
5926,"SMARCB1,KDM1A"
5927,"MITF,HDAC6"
5928,"NR2F6,JUN"
5929,"TBL1XR1,RB1"
5930,"CUX1,SMARCA4"
5931,"EHMT2,CBX3"
5932,"AGO1,RBM25"
5933,"HCFC1,MLLT1"
5934,"PHF21A,SIN3B"
5935,"EP400,POLR2G"
5936,"YBX1,KHSRP"
5937,"ZNF184,NCOR1"
5938,"HDAC3,THRA"
5939,"GABPB1,HCFC1"
5940,"STAT5A,TCF12"
5941,"SIN3A,ZBTB7A"
5942,"E4F1,SIN3A"
5943,"LEF1,EGR1"
5944,"HCFC1,MXI1"
5945,"CREM,HDAC1"
5946,"EP400,MYC"
5947,"AGO1,CBX3"
5948,"CBX1,ATF2"
5949,"HDAC3,MEF2A"
5950,"TRIM24,MYBL2"
5951,"NCOR1,NR3C1"
5952,"CBX5,SMARCA5"
5953,"SMARCA4,ASH1L"
5954,"HDAC3,ZNF280A"
5955,"HDAC2,MBD2"
5956,"NKRF,SMARCA5"
5957,"TBP,GATA2"
5958,"ATF2,HDAC3"
5959,"NR2F2,NCOA4"
5960,"NBN,H2AFZ"
5961,"POLR3A,MLLT1"
5962,"CDC5L,SMC3"
5963,"RLF,HDGF"
5964,"EGR1,GABPB1"
5965,"ZBTB11,HDAC3"
5966,"SMARCB1,GABPA"
5967,"SETDB1,ZBTB2"
5968,"EHMT2,RB1"
5969,"EHMT2,ZNF384"
5970,"HDAC2,ARID2"
5971,"DACH1,HDAC1"
5972,"NCOA2,PML"
5973,"DNMT1,ASH1L"
5974,"SIN3A,E4F1"
5975,"HDAC6,KLF16"
5976,"SIN3B,BRD4"
5977,"XRCC5,TCF7L2"
5978,"ZNF274,HDAC2"
5979,"MAX,CBX3"
5980,"KDM1A,MTA1"
5981,"NFYB,EP400"
5982,"GATA2,POLR2A"
5983,"HDAC2,CBX3"
5984,"HDAC2,SP1"
5985,"CBX1,HDAC3"
5986,"CCNT2,MAX"
5987,"FOXA1,ELK1"
5988,"EP300,MCM5"
5989,"SMARCB1,EP300"
5990,"MYBL2,MEIS2"
5991,"REST,HDAC2"
5992,"SUZ12,HDAC1"
5993,"THRA,NCOA6"
5994,"SRSF1,HNRNPLL"
5995,"YY1,CTCF"
5996,"SIN3A,ZBTB8A"
5997,"HDAC2,E2F1"
5998,"HDAC2,KDM1A"
5999,"GTF2B,SMC3"
6000,"POLR3A,NFYB"
6001,"TBP,CTBP1"
6002,"ATF7,SMARCA5"
6003,"CBX5,C11orf30"
6004,"E2F1,KDM1A"
6005,"ELK1,JUN"
6006,"SMC3,L3MBTL2"
6007,"BHLHE40,NCOA1"
6008,"SMARCC2,ZNF274"
6009,"SIN3A,ZNF316"
6010,"HDAC6,BCOR"
6011,"MYC,GTF2B"
6012,"MLLT1,SMARCA4"
6013,"KLF16,NCOR1"
6014,"SOX6,DNMT1"
6015,"HDAC1,ZNF184"
6016,"HDAC3,KDM1A"
6017,"BRD4,RBM25"
6018,"HDAC2,ASH1L"
6019,"GATAD2B,ZBTB7A"
6020,"HDAC2,NR2C1"
6021,"ZBTB7A,KDM1A"
6022,"SMARCA4,NFYA"
6023,"POLR2B,SETDB1"
6024,"ASH1L,ZNF274"
6025,"FIP1L1,SRSF1"
6026,"ZNF384,HDAC3"
6027,"POLR2A,FOS"
6028,"RB1,CDC5L"
6029,"MTA2,ZEB2"
6030,"BMI1,NBN"
6031,"EP300,GATA1"
6032,"PML,NR2C1"
6033,"RB1,SP1"
6034,"PHB2,JUN"
6035,"CBX3,H2AFZ"
6036,"KDM1A,H2AFZ"
6037,"RAD51,MCM7"
6038,"ATF7,EP300"
6039,"MYBL2,BMI1"
6040,"UBTF,EP300"
6041,"MITF,EP300"
6042,"NKRF,SIN3B"
6043,"POLR2G,PHF21A"
6044,"SP1,HDAC3"
6045,"HDAC2,MTA2"
6046,"SETDB1,ZNF24"
6047,"TEAD4,ARID1B"
6048,"BRD4,SMARCE1"
6049,"TAF1,SMARCA5"
6050,"GATAD2A,MTA1"
6051,"CDC5L,TAF1"
6052,"EP300,MITF"
6053,"CDC5L,RFX5"
6054,"STAT5A,TBP"
6055,"XRCC5,DEAF1"
6056,"KHSRP,HNRNPK"
6057,"PRDM10,EP300"
6058,"EWSR1,TAL1"
6059,"SIN3B,SMARCC2"
6060,"MIER1,SP1"
6061,"NR3C1,ZNF143"
6062,"MLLT1,HLTF"
6063,"ZBTB11,SIN3B"
6064,"SIN3B,HLTF"
6065,"SPI1,JUN"
6066,"SIN3B,HDAC2"
6067,"MIER1,EP400"
6068,"HDAC1,SMARCE1"
6069,"SP1,CREM"
6070,"SMARCA5,CBX3"
6071,"UBTF,POLR3A"
6072,"KAT8,SETDB1"
6073,"POLR2B,SUPT5H"
6074,"SRSF1,ZC3H8"
6075,"SIN3A,CDC5L"
6076,"SMARCC2,ZNF263"
6077,"CDC5L,SNIP1"
6078,"FIP1L1,TBL1XR1"
6079,"IKZF1,SMARCC2"
6080,"E2F1,ZBED1"
6081,"CSDE1,HNRNPL"
6082,"NCOA2,NR2C1"
6083,"SETDB1,THAP1"
6084,"E2F1,ARID1B"
6085,"NR2F2,PHB2"
6086,"RUNX1,ELK1"
6087,"CUX1,FOXK2"
6088,"CEBPB,ATF4"
6089,"JUN,PTBP1"
6090,"EHMT2,SMARCB1"
6091,"H2AFZ,HDAC2"
6092,"IKZF1,MYBL2"
6093,"GABPA,RBM15"
6094,"MTA2,GATA1"
6095,"NCOR1,MYC"
6096,"EHMT2,NKRF"
6097,"MCM2,JUN"
6098,"SIN3B,HDAC3"
6099,"ZBTB5,HDAC6"
6100,"ARID1B,TCF12"
6101,"HDAC3,TCF7"
6102,"ARID1B,GATA2"
6103,"TBL1XR1,SMARCA4"
6104,"NFYB,NFYA"
6105,"GTF2B,ZBTB33"
6106,"ZFP36,SMARCB1"
6107,"UBTF,MLLT1"
6108,"SMARCA4,SIX5"
6109,"ZNF407,EHMT2"
6110,"USF1,EP300"
6111,"HDAC3,ZNF282"
6112,"HDAC1,SMAD5"
6113,"GATAD2B,MBD2"
